,29,2,0.193103448,0.081632653,0.209756098,1,0.042201835,0.1,0.044,0.290140845,0.5125,0.28,0.106422018,0.08,0.65,0.246938775,0.707692308,0.158878505,0.294117647,0.152,0.1,0.051351351
,30,2,0.125,0.478947368,0.243902439,1.300869565,0.447058824,0.506122449,0.062857143,0.393023256,0.123308271,0.506976744,0.118918919,0.004255319,0.057142857,0.353846154,0.5,0.604347826,0.017391304,0.205825243,0.147368421,0.108108108
,31,3,0.019277108,0.141284404,0.407317073,1.8,0.530434783,0.115789474,1.865306123,0.442477876,0.18490566,0.055,0.2,0,0.24,0.184375,1.349253731,0.079699248,0.27027027,0.242105263,0.467605634,0.446153846
,32,3,0.208,0.168421053,0.384810127,0.214545455,0.120300752,0.046,0.06746988,0.415533981,0.129032258,0.064,0.55,0.233333333,0.126470588,0.5,0.168656716,0.097560976,0.124324324,0.275,0.223529412,0.095652174
,33,3,0.395,0.04,0.341463415,0.686315789,0.026315789,0.286486487,0.478504673,0.0784,0.298360656,0.16,0.265306122,0,1,0.144554455,0.443243243,0.435443038,0.073786408,0.022033898,0.310869565,0.107692308
,34,3,0.207594937,0.22,0.206299213,0.18372093,0.009174312,0.14084507,0.04,0.018181818,0.078571429,0.0125,0.350515464,0.005882353,0.254098361,0.261538462,0.181818182,0.323529412,0.216216216,0.376470588,0.321875,0.134246575
,35,3,0.044615385,0.317894737,0.113432836,0.1984375,0.234042553,0.209756098,0.131034483,0.307692308,0.128,0.270588235,0.030769231,0.120930233,0.057142857,0.258015267,0.217391304,0.208,0.015625,0.103225806,0.235,0.942105263
,36,3,0.094594595,0.1,0.033333333,0.393258427,0.2,0.122352941,0.28,2.328571429,0.139130435,0.034328358,0.28,0.039097744,0.210958904,0.228571429,0.211881188,0.111111111,0.219354839,0.215,0.269172932,0.228571429
,37,3,0.153846154,0.056521739,0.052542373,0.015625,0.142056075,0.007476636,0.307692308,1.957142857,0.18630137,0.142857143,0.132258065,0.004705882,0.169230769,0.675,0.030534351,0.541818182,0.005970149,0.190551181,0.096363636,0.223529412
,38,3,0.27027027,0.25,0.028571429,1.608823529,0.290909091,0.12,0.204651163,0.300840336,0.203278689,0.177777778,0.155384615,0.090909091,0.166315789,0.425,0.0064,0.371428571,0.143548387,0.004878049,0.104545455,0.103773585
,39,3,0.215,0.294117647,0.273684211,0.143529412,0.374736842,0.144554455,0.088372093,0.872972973,0.455045872,0.169230769,0.42826087,0.002173913,1,0.08125,0.05,0.278947368,0.083050847,0.102325581,0.25,0.209836066
,40,3,0.126956522,0.235820896,0.108571429,0.235294118,0.32293578,0.242857143,0.128125,0.176271186,0.645070422,0.074418605,0.010769231,0.107692308,0.178640777,0.196923077,0.306024096,0.075324675,0.35,0.018181818,0.0368,0.116455696
,41,3,0.033333333,0.353125,0.011428571,1.87,0.022413793,0.0265625,0.163380282,0.452272727,0.184,0.2,0.089473684,0.058715596,0.590909091,0.265789474,0.095652174,0.008163265,0.133834586,0.120930233,0.379310345,0.092307692
,42,3,0.042105263,0.329090909,0.38,0.208219178,0.254545455,0.472413793,0.543283582,0.172093023,0.293670886,0.05,0.263636364,0.115254237,0.574545455,0.37,0.247540984,0.082706767,0.523076923,0.066666667,0.019402985,0.017391304
,43,3,0.135064935,0.16,0.108108108,0.359183674,0.202272727,0.068235294,0.48,0.222641509,0.04375,0.016129032,0.335384615,0.35,0.602941176,0.322077922,0.229268293,0.1,0.067256637,0.677272728,0.2375,0.08907563
,44,3,0.3,0.06119403,0.064788732,0.46,0.304587156,0.538053097,0.431818182,0.098701299,0.210958904,0.013333333,0.089473684,0.187096774,1,1.3,1.420689655,0.127272727,0.08,0.08125,0,0.04
,45,3,0.384615385,0.295121951,0.068965517,1.462385321,0.668421053,0.037209302,0.135064935,0.070886076,0.109677419,0.564615385,0.076785714,0.046511628,0.020618557,0.514285714,0.009756098,0.010687023,0.193877551,0.009090909,0.1,0.636363637
,46,4,0.235820896,0.515384615,0.56097561,3.520930232,1.208403361,0.469230769,0.006779661,0.682608696,0.352631579,0.668292683,0.366666667,0.148214286,0.1,0.015384615,1.405405405,1,0.15826087,1,0.117647059,0.415
,47,4,0.044444444,0.261538461,0.113636364,1.1,0.359322034,0.14,0.284931507,0.257142857,0.367567568,0.027027027,0.04,0.203846154,0.019512195,0.847692308,0.108928571,0.229268293,0.167924528,0.257534246,0.0625,0.178181818
,48,4,0.575,0.06779661,0.215384615,0.393023256,0.45,0.228571429,0.016666667,0.269172932,0.494339623,0.138235294,0.188,0.193877551,0.52,0.224,0.11011236,0.348275862,0.042105263,0.136842105,0.024427481,0.431818182
,49,4,0.0512,0.006451613,0.010958904,0.228571429,0.283870968,0.155102041,0.235294118,0.028571429,0.214084507,0.23853211,0.222727273,0.05,0.52244898,0.329411765,0.165909091,0.113846154,0.35,0.338461538,0.215384615,0.26744186
,50,4,0.012195122,0.112195122,0.022033898,0.134615385,0.175806452,0.532,0.255813953,0.657894737,0.25,0.848648649,0.314285714,0.106557377,0.205,1.779411765,0.040625,0.155223881,0.133834586,0.074285714,0.586,0.175
,51,4,0.364516129,0.99338843,0.874380165,0.084210526,0.446153846,0.01980198,0.086956522,0.233333333,0.123076923,0.3625,0.136842105,0.059813084,0.3475,0.266666667,0.147368421,0.275,0.176237624,0.125,0.4825,0.068235294
,52,4,0.15037594,0.147368421,0.204651163,2.5,0.203846154,0.263636364,1,0.371428571,0.260714286,0.194690265,0.346902655,0.076923077,0.216129032,0.182857143,0.055769231,0.182089552,0.29,0.060869565,0.171428571,0.421052631
,53,4,0.162204724,0.110344828,0.46,0.181818182,0.196428571,0.124770642,0.710714286,2.11830986,0.126470588,0.010769231,0.778461538,0.062650602,0.3,0.427272727,0.068235294,0.024615385,0.174736842,0.014084507,0.1,0.531034483
,54,4,0.242253521,0,0.025806452,0.298360656,0.129032258,0.190551181,0.444736842,0.269642857,0.055737705,0.046153846,0.294117647,0.068131868,1.644897959,0.051351351,0.1,0.8,0.129032258,0.034042553,0.35,0.05
,55,4,0.145454546,0.458064516,0.084210526,0.121311475,0.263636364,0.071875,0.275,0.218461538,0.091891892,0.191304348,0.089655172,0.372881356,0.1,0.4,0.750769231,0.382142857,0.492682927,0.140594059,0.06779661,0.422222222
,56,4,0.028947368,0.087671233,0.076521739,0.891525424,0.02556391,0.107826087,0.12967033,0.266666667,0.18630137,0.220895522,0.112195122,0.2,0.462686567,0.187096774,0.333333333,0.254098361,0.172972973,0.008791209,0.26744186,0.368
,57,4,0.328571429,0.032,0.084090909,0.052830189,0.117647059,0.3625,0.166666667,0.087323944,0.024137931,0.151428571,0.00733945,0.142857143,0.55,0.069491525,0.02,0.8,0.058139535,0.221428571,0.133333333,0.01
,58,4,0.0625,0.348275862,0.0125,0.173033708,0.1,0.04,0.172093023,0.296,0.173469388,0.157142857,0.100970874,0.040963855,0.64,0.22,0.495121951,0.288235294,0.353125,0.098,0.270588235,0.416901408
,59,4,0.060869565,0.098947368,0.196428571,0.022727273,0.236956522,0.150943396,0.382089552,0.02,0.262,0.08907563,0.265306122,0.15890411,0.159322034,0.1925,0.007692308,0.494915254,0.024137931,0.107563025,0.17,0.136
,60,4,0.328571429,0.0859375,0.289473684,0.8,0.109090909,0.108737864,0.220895522,0.492682927,0.367567568,0.0125,0.2,0.325,0.012903226,0.006779661,0.167567568,1.350847458,0.174576271,0.776,0.215384615,0
,61,5,0.545882353,0.630769231,0.300970874,0.753846154,0.28,0.325,0.357142857,0.050909091,0.28,0.208791209,0.085714286,0.285714286,1,0.415584416,0.016666667,0.068292683,0.252173913,0.133333333,0.228571429,1.141732283
,62,5,0.38,1.013953488,0.030769231,0.163636364,0.003846154,0.051351351,2.012244898,0.183333333,0.172,0.16,0.290909091,0.056451613,0.41971831,0.153846154,0.073076923,0.172413793,0.212244898,0.028571429,0.323076923,0.041935484
,63,5,0.207594937,0.759090909,0.034146341,0.430379747,0.05,0.208,0.014084507,0.103773585,0.209756098,0.429268293,0.389473684,0.034482759,0.449411765,0.315384615,0.385365854,0.252941176,0.072727273,0.225862069,0.07027027,0.005263158
,64,5,0.176923077,0.829032258,0.025688073,0.381818182,0.12231405,0.3232,0.171428571,0.14,0.3808,0.253658537,0.018181818,0.040366972,0.539534884,0.4544,0.2828125,0.088709677,0.222641509,0.159090909,0.23255814,0.130232558
,65,5,1.302325581,1.920930233,0.076470588,0.303448276,0.314285714,0.061538462,0.044897959,0.147368421,0.357142857,0.024299065,0.091803279,0.073684211,1,0.006896552,0.28,0.010526316,0.133333333,0.118918919,0.576470588,0.076923077
,66,5,0.24,0.953191489,0.241322314,0,0.325,0.162376238,0.54,0.12173913,0.367567568,0.127272727,0.232876712,0.103225806,0.157142857,0.315702479,0.2575,0.021621622,0.048571429,0.021153846,0.426415095,0.1
,67,5,0.14893617,2.2,0.253658537,0.022222222,0.181818182,0.083333333,0.085,0.117241379,0.04,0.047272727,0.570212766,0.184210526,0.228571429,0.262295082,0.25,0.352,0.147058824,1.45,0.0125,0.232786885
,68,5,0.475,1,0.276785714,1,0.707692307,0.148648649,0.133333333,0.563157895,0.317241379,0.107563025,0.127272727,0.086792453,0.18019802,0.120300752,0.005194805,0.26,0.008163265,0.090909091,0.26875,0.128813559
,69,5,0.538181818,1.34,0.013592233,0.039097744,0.183333333,0.72,0.394230769,0.43,0.472,0.298701299,0.1,0.140298507,0.17443609,0.123308271,0.276744186,0.145,0.065116279,1.090322581,0.034328358,0.161818182
,70,5,0.122580645,2.234375,0.297142857,0.214893617,0.169230769,0.128,0.036363636,0.085294118,0.042105263,0.240625,0.049438202,0.143243243,0.07804878,0.131428571,0.06,0.080851064,0.091588785,0.119327731,0.310638298,0.071428571
,71,5,0.18852459,0.354716981,0.203053435,0.103225806,0.187804878,0.584615385,0.556521739,1.570731707,0.208,0.112676056,0.018867925,0.109278351,0.307692308,0.355,0.040366972,0.063636364,0.035,0.488,0.116,0.01
,72,5,0.090721649,0.677966102,0.204210526,1.035384615,0.113636364,0.15625,0.018181818,1,0.503448276,0.206451613,0.4,0.2375,0.283333333,0.44,0.041935484,0.24137931,0.217391304,0.169230769,0.608695652,0.069662921
,73,5,0.190697674,0.555555556,0.037209302,0.675,0.051162791,0.135433071,0.575471698,0.485714286,0.133834586,0.026315789,0.298734177,0.072727273,0.076106195,0.325,0.093457944,0.141284404,0.183193277,0.189189189,0.262650602,0.125
,74,5,0.2,1.984375,0.142056075,0.625,0.076923077,0.012389381,0,0.089473684,0.52244898,0.066153846,0.373913043,0.215,0.110638298,0.266666667,0.62739726,0.047058824,0.019402985,0.089156627,0.044274809,0.4375
,75,5,0.222033898,1,0.0015625,0.363076923,0.082,0.206382979,0.267256637,0.122772277,0.668421053,0.063013699,0.256198347,0.013333333,0.063013699,0.751351351,0.388679245,0.033663366,0.111688312,0.408695652,0.2,0.434375
,76,6,0.314285714,0.741304348,0.244274809,0.033333333,0.2656,0.333333333,0.128421053,1.029787234,0.221621622,0.025,1.230088495,0.114285714,1,0.432876712,0.142857143,0.136842105,0.219354839,0.097560976,0.185714286,0.155752212
,77,6,0.137931034,0.8,0.3,0.623529412,0.125,0.454545455,0.053333333,0.105714286,0.055737705,0.334831461,0.044897959,0.453846154,0.463157895,0.089655172,0.28,0.221428571,0.183505155,0.07394958,0.66440678,0.066666667
,78,6,0.107692308,0.917241379,0.4,0.006779661,0.121311475,0.008474576,0.261052632,0.162025316,0.18,0.162790698,0.14,0.167567568,0.52,0.40625,0.202061856,0.446153846,0.193478261,0.043697479,0.473846154,0.156962025
,79,6,0.062650602,0.569230769,0.529545455,0.776923077,0.123478261,0.066666667,0.091743119,0.52038835,0.688,1.237735849,0.12,0.086792453,0.386666667,1.925,0.015625,0,0.422641509,0.457534247,0.28,0.13258427
,80,6,0.125233645,0.146153846,0.509090909,0.467692308,0.617021277,0.485714286,0.514782609,0.133333333,0.309090909,0.053658537,0.482352941,0.235294118,0.372727273,0.28,0.031067961,0.060869565,0.1,0.109090909,0.589473684,0.4
,81,6,0.158064516,0.191836735,0.161165049,1.551612903,0.161832061,0.1,0.270588235,0.173033708,0.193103448,0.113846154,0.118446602,0.027419355,0.04,0.257534246,0.129032258,0.116981132,0.193103448,0.024615385,0.37,0.172413793
,82,6,0.273170732,0.044897959,0.08,0.236641221,0.003053435,0.350819672,0.578461539,0.051612903,0.045783133,0.32244898,0.138297872,0.083928571,0.046268657,0.04,1.442857143,0.214545455,0.023157895,0.294382023,0.04,0.076635514
,83,6,0.141935484,0.303225806,0.152941176,1.671875,0.388571429,0.1088,0.536082474,0.152808989,0.330973451,0.108910891,0.578723404,0.2512,1,0.329545455,0.228037383,0.138297872,0.434883721,0.151724138,0.17443609,0.033043478
,84,6,0.2,1,0.177142857,1.772,0.063636364,0.1,0.115492958,0.566666667,0.252173913,0.060273973,0.370769231,0.468421053,0.2,0.233043478,0.195744681,0.06875,0.025,0.148648649,0.318918919,0.35
,85,6,0.575,0.018181818,0.040983607,1.925,0.021621622,0.529230769,0.468181818,0.497674419,0.145762712,0.138028169,0.027027027,0.028,1,0.452173913,0.359183674,0.26,0.134615385,0.359183674,0.042105263,0.0575
,86,6,0.213043478,0.768965517,0.064788732,0.325,0.084931507,0.214285714,0.409375,0.062650602,0.321311475,0.26744186,0.595,0.195419847,0.058823529,0.086153846,0.284337349,0.760869565,0.034042553,0.126717557,0.190825688,0.314606742
,87,6,0.65,0.397368421,0.28,3.605263158,0.132142857,0.022033898,0.028571429,0.082352941,0.092682927,0.042105263,0.014285714,0.252173913,0.197826087,0.052631579,0.157446809,0.354285714,0.136,0.603636363,0.392771084,0.46
,88,6,0.26,0.465625,0.042553191,0.896183206,0.164285714,0.375,0.186363636,0.074285714,0.161165049,0.152,0.018181818,0.1,0.195522388,0.568,0.213043478,0.712195122,0.360747664,0.596551724,0.386813187,0.059459459
,89,6,0.108928571,0.330769231,0.130337079,0.034782609,0.187969925,0.408571429,0.585840708,0.04,0.1,0.071428571,0.165217391,0.133333333,0.133333333,0.246153846,0.134615385,0.055,0.177570094,0.036363636,0.384615385,1.271698113
,90,6,0.407594937,0.692307692,0.221428571,2.706896552,0.17,0.381395349,0.058823529,0.14,0.115,0.157142857,0.161290323,0.209345794,0.148387097,0.581818182,0.134453782,0.1,0.13,0.270886076,0,0.1
,91,7,0.482978723,0.066165414,0.745454545,0.448780488,0.45,0.44137931,0.315492958,1.737349398,0.124770642,0.466666667,0.2546875,0.2,2.017391304,0.142857143,0.103225806,0.068965517,0.171428571,0.057142857,0.203278689,0.025316456
,92,7,0.057731959,0.221621622,0.44,0.047272727,0.142857143,0.164285714,0.4,0.0875,0.1,0.1421875,0.090909091,0.352808989,0.131818182,0.1,0.01509434,0.195454545,0.086153846,0.244,0.150943396,0.383561644
,93,7,0.167032967,0.0208,0.125,1,0.34,0.206818182,0.434375,0.06,0.275862069,0,0.135135135,0.231067961,1.78,0.124324324,0.024137931,0.424175824,0.0578125,0.211881188,0.173913043,0.195744681
,94,7,0.16,0.155384615,0.075675676,0.118918919,0.096240602,0.139130435,0.429268293,0.261538462,0.07027027,0.576470588,0.25840708,0.368831169,0.144554455,0.289473684,0.16,0.35,0.019642857,0.146774194,0.172972973,0.066666667
,95,7,0.254545455,0.033333333,0.455263158,0.378723404,0.133333333,0.109774436,0.157142857,0.157142857,0.009302326,0.090322581,0.157142857,0.371428571,0.003883495,0.624390244,0.048571429,0.08,0.05,0.033043478,0.062184874,0.022413793
,96,7,0.194957983,1.290322581,0.002702703,0.1,0.235,0.721126761,0.034042553,0.072340426,0.082352941,0.252307692,0.16,0.095652174,0.035849057,0.214457831,0.045454545,0.120930233,0.555844156,0.080851064,0.189189189,0.778947368
,97,7,0.104201681,1.129770992,0.28,0.0125,0.1,0.467605634,0.452173913,0.031067961,0.187096774,0.485714286,0.12173913,0,2.906382979,0.34,0.16,0.202272727,0.263157895,0.145,0.440336134,0.085
,98,7,0.176923077,0.247272727,0.442857143,2.39245283,0.028947368,0.029411765,0.442857143,0.18372093,0.167567568,1.865789474,0.297674419,0.242,0.263636364,0.525,0.05,0.005714286,0.067256637,0.0325,0.715789474,0.17
,99,7,0.142857143,0.185365854,0.176271186,0.627586207,0.296875,0.478947368,0.468852459,0.044897959,0.271910112,0.0224,0.367938931,0.129411765,0.029213483,0.023157895,0.030769231,0.030769231,0.108411215,0.1,0.1,0.130232558
,100,7,0.065384615,0.014545455,0.116363636,0.737931035,0.492957746,0.325,0.232608696,0.8,0.113636364,0.252542373,0.035849057,0.164705882,0.083018868,0.053658537,0.348275862,0.018181818,0.205882353,0.111764706,0.4,0.385365854
,101,7,0.291489362,0.057142857,0.284931507,1.265882353,0.07107438,0.151923077,0.264788732,0.655172414,0.384210526,0.28907563,0.304950495,0.034328358,1.411009174,0.222641509,0.268852459,0.180327869,0.118181818,0.08,0.040983607,0.084090909
,102,7,0.189285714,0.262903226,0.2265625,0.2,0.151724138,0.181818182,0.4,0.542857143,0.121538462,0.010526316,0.213953488,0.107692308,0.867647059,0.391176471,0.195454545,0.748837209,0.133962264,0.147368421,0.148648649,0.504477612
,103,7,0.288421053,0.218867925,0.869090909,0.227272727,0.05,0.3104,0.340594059,0.103773585,0.005882353,0.114754098,0.185365854,0.4175,0.313513514,0.004878049,0.2,0.569565217,0.187610619,0.1390625,0.535483871,0.067272727
,104,7,0.159322034,0.184,0.183505155,0.021153846,0.59245283,0.20173913,0.656,2.373684211,0.31,0.167032967,0.00173913,0.005405405,0.808,0.053333333,0.245945946,0.506849315,0.218897638,0.752631579,0.079069767,0.063636364
,105,7,0.016129032,0.402941176,0.209090909,0.157142857,0.205882353,0.010526316,0.038461538,1.583783784,0.058823529,0.01,0.32173913,0.048818898,0.181818182,0.255172414,0.100826446,0.159090909,0.05,1.173684211,0.108108108,0.009345794
,106,8,0.394117647,1.663157895,0.047761194,1.045454545,0.042201835,0.473170732,0.578723404,0.060273973,0.090721649,0.106870229,0.110588235,0.086153846,1,0.143529412,0.564516129,0.244444444,0.038356164,0.120454545,0.431578947,0.516853933
,107,8,0.088888889,0.414285714,0.0775,0.33877551,0.378181818,0.810526316,0.058461538,0.59375,0.082352941,0.409375,0.561445783,0.273170732,0.003076923,0.151923077,0.610526316,1,0.145454545,0.234328358,0.85,0.2375
,108,8,0.132142857,0.125,0.042201835,0.472413793,0.064347826,0.175700935,0.246153846,0.002409639,0.054054054,0.117647059,0.078571429,0.041304348,1,0.1109375,0.085714286,0.756097561,0.030769231,0.268852459,0.197826087,0.65882353
,109,8,0.3125,0.262992126,0.517857143,0.190322581,0.209345794,0.258823529,0.183505155,0.109278351,0.211538462,0.024299065,0.157798165,0.030769231,0.56,0.125,0.081632653,0.272727273,0,0.185882353,0.048780488,0.496629214
,110,8,0.29375,0.2,0.339240506,0.210958904,0.266666667,0.4375,0.148387097,0.457831325,0.568,0.044444444,0.016923077,0.036619718,1,0.133333333,0.029411765,0.723076923,0.185365854,0.077165354,0.02,0.35
,111,8,0.01980198,0.300826446,0.186538462,0.362025316,0.604,0.28,0.315217391,0.052830189,0.230769231,0.189285714,0.041322314,0.145,0.232876712,0.157142857,0.235820896,0.1625,0.16,0.221428571,0.306666667,0.001612903
,112,8,1.003007519,0.223529412,0.107563025,0.194736842,0.3625,0.28,0.021621622,0.971428572,0.55,0.032786885,0.14375,0.141071429,0.594936709,0.694117647,0.269473684,0.189010989,0.05,0.172,0.152,0.073529412
,113,8,0.492105263,0.0578125,0.440909091,0.175,0.310638298,0.37,0.558181818,0.138297872,0.382857143,0.1,0.022727273,0.220338983,0.766666667,0.265306122,0.197826087,0.216129032,0.180357143,0.090384615,0.236956522,0.304201681
,114,8,0.07768595,0.354716981,0.265789474,0.18125,0.198019802,0.589873418,0.409836066,0.134782609,0.359322034,0.269811321,0.421052631,0.149450549,0.615384615,0.330769231,0.164705882,0.066666667,0.155102041,0.143925234,0.171428571,0.342307692
,115,8,0.106666667,0.301538462,0.163157895,1.508695652,0.00733945,0.191304348,0.028571429,0.157142857,0.48,0.085714286,0.202857143,0.004651163,0.114285714,0.054054054,0.124324324,1,0.300826446,0.2,0.042553191,0.141538462
,116,8,0.009090909,0.295652174,0.03125,0.116981132,0.2,0.348275862,0.315217391,0.412631579,0.16,0.335483871,0.072307692,0.263636364,0.677272728,0.629473684,0.247272727,0.07628866,0.35,0.073684211,0.085483871,0.098947368
,117,8,0.186363636,0.03943662,0.070967742,0.44,0.149450549,0.56875,0.275,0.14,0.742857143,0.149090909,0.279338843,0.0125,0.432876712,0.621052632,0.1808,0.266101695,0.707692307,0.171698113,0.018181818,0.024137931
,118,8,2.525,0.310280374,1.205063291,0.464179105,0.124324324,0.317741935,0.622580645,0.04516129,0.679452055,0.213043478,0.015384615,0.07804878,0.228571429,0.066666667,0.213953488,0.069565217,0.2,0.179310345,0.07032967,0.164285714
,119,8,0.191176471,0.255813953,0.518965517,1.292307692,0.136734694,0.009174312,0.458536585,0.168181818,0.122689076,0.138297872,0.064566929,0.5375,0.117307692,1.1,0.174736842,0.317073171,0.032352941,0.291764706,0.107692308,0.16
